vType_accel;vType_color;vType_decel;vType_hphm;vType_hpzl;vType_id;vType_lcCooperative;vType_lcKeepRight;vType_lcSpeedGain;vType_lcStrategic;vType_length;vType_maxSpeed;vType_minGap;vType_sigma;vType_tau;vType_width;vehicle_depart;vehicle_id;vehicle_type;route_edges
;;;;;;;;;;;;;;;;24594.0;266;vtype266;95608510 95608511 95608502 95608494
3;1,0,0;4;fffec3c6bbbb3a5d56e0fb1f0daf03c2;02;vtype269;1;1;1;1;4.3;10.500968361939465;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24604.940000000002;269;vtype269;89156371 89156372
3;1,0,0;4;effd63feee43e5955855f0d3cc85fc4c;02;vtype273;1;1;1;1;4.3;9.248615359755664;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24646.0;273;vtype273;95608510 95608511 95608502 95608494
3;1,0,0;4;c17739da8728e93f84f3a9add82cab77;02;vtype275;1;1;1;1;4.3;9.676523721793995;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24654.0;275;vtype275;60267 69749704 63393
3;1,0,0;4;043376059cdb5eb66d3d6ef0f7e32802;02;vtype281;1;1;1;1;4.3;9.083647718464995;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24677.839;281;vtype281;63660 60900 61301 61307 64063
3;1,0,0;4;8ef3462a79cb5cb8e4a92d7e40a6fc77;02;vtype283;1;1;1;1;4.3;11.489514264658641;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24680.0;283;vtype283;60267 69749704 63393
3;1,0,0;4;160628f3f198f888de7502d0d6910805;02;vtype284;1;1;1;1;4.3;12.793173577893313;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24681.0;284;vtype284;13467402 19775667 63301
3;1,0,0;4;3d19eb1f7b37c0e57bc7c4a6fff30f91;02;vtype286;1;1;1;1;4.3;7.9134715235982;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24692.0;286;vtype286;13467402 19775667 63301
3;1,0,0;4;edf25fbf3e147ceae062b3f16c3e2795;02;vtype288;1;1;1;1;4.3;9.693725171510195;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24696.0;288;vtype288;60140 70349219 64157 64163 64161 60564 61357 89156329 13467379 13467378
3;1,0,0;4;412d07dceaba8131786abf0b24317c34;02;vtype289;1;1;1;1;4.3;8.043714470715814;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24699.0;289;vtype289;19775516 19775515
3;1,0,0;4;57837c00c922b6831478a4720debb04b;01;vtype292;1;1;1;1;4.3;8.127585335083237;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24724.511000000002;292;vtype292;89156519 64129 63402
3;1,0,0;4;ddbedff32aa768b15a4241b5d016723d;02;vtype293;1;1;1;1;4.3;5.979519641411461;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24728.0;293;vtype293;60267 69749704 63393
3;1,0,0;4;4118773f1b816c31442a294f741c4275;01;vtype295;1;1;1;1;4.3;7.777465770575883;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24739.885000000002;295;vtype295;60140 70349219 64157 64163 64161 60564 61357 89156329 13467379 13467378
3;1,0,0;4;95d45050ae81027d2bc773fcf3f910b3;02;vtype296;1;1;1;1;4.3;11.183986097064984;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24743.0;296;vtype296;64166 64170 64153 70349217 70349218 60141
3;1,0,0;4;8049739b048453e0d106f23866d8910f;02;vtype297;1;1;1;1;4.3;7.783978521982907;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24745.0;297;vtype297;19775675 19775669 13467406 63207
3;1,0,0;4;89fbf7f61eb816829c11a47b91916896;02;vtype300;1;1;1;1;4.3;12.482614219955265;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24779.0;300;vtype300;60267 69749704 63393
3;1,0,0;4;8a686f50c9cd425b294696760f10fa3d;02;vtype301;1;1;1;1;4.3;11.162322263884665;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24784.460000000003;301;vtype301;89156519 64129 63402
3;1,0,0;4;62006e480394c2ac4f1c21d671d6724f;02;vtype303;1;1;1;1;4.3;7.095820654139142;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24789.0;303;vtype303;60267 69749704 63393
3;1,0,0;4;5fb6bf2f2cfec13e3f0a104be670c48e;02;vtype306;1;1;1;1;4.3;12.221080282442017;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24793.0;306;vtype306;13467402 19775667 63301
3;1,0,0;4;45dd76c75d524bd2e8843d988d582451;02;vtype307;1;1;1;1;4.3;10.381414058278658;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24798.0;307;vtype307;60267 69749704 63393
3;1,0,0;4;80e1e2a2c36e13d0050fd550d7385cb2;02;vtype309;1;1;1;1;4.3;9.365702442750267;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24800.0;309;vtype309;13467402 19775667 63301
3;1,0,0;4;9a0a8229f4c13fdd4436f0782fb50d59;02;vtype317;1;1;1;1;4.3;8.541571702969756;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24824.0;317;vtype317;64166 64170 64153 70349217 70349218 60141
3;1,0,0;4;07daa886ccf6453ad0e34e6c932da5c1;02;vtype320;1;1;1;1;4.3;9.1635691017792;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24829.0;320;vtype320;63397 64135
3;1,0,0;4;516806815e30a8819e569443d08ce1b1;02;vtype324;1;1;1;1;4.3;8.707226882005632;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24841.0;324;vtype324;63397 64135
3;1,0,0;4;9986c51b23a23c2c089d97017ee10dec;02;vtype325;1;1;1;1;4.3;8.709884952989785;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24841.0;325;vtype325;60140 70349219 64157 64163 64161 60564 61357 89156329 13467379 13467378
3;1,0,0;4;9e7d32474d6b0f5b23a5af54d68a99c3;02;vtype326;1;1;1;1;4.3;8.161346346592714;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24841.0;326;vtype326;63397 64135
3;1,0,0;4;a10edd19fc6d9b750c0426697b98fe7e;02;vtype329;1;1;1;1;4.3;9.2559114502878;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24845.0;329;vtype329;60140 70349219 64157 64163 64161 60564 61357 89156329 13467379 13467378
3;1,0,0;4;f12937a2c668e58e5a979055b70eccfe;02;vtype330;1;1;1;1;4.3;9.405280251550883;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24850.0;330;vtype330;60140 70349219 64157 64163 64161 60564 61357 89156329 13467379 13467378
3;1,0,0;4;956e8a0fa0b5210708c0b7b1238e15ad;01;vtype331;1;1;1;1;4.3;8.22982979252297;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24852.0;331;vtype331;95608492 95608504 95608508 95608507
3;1,0,0;4;98e928be23a314fb492aad9be7f38c13;02;vtype332;1;1;1;1;4.3;9.136793908579634;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24853.0;332;vtype332;60140 70349219 64157 64163 64161 60564 61357 89156329 13467379 13467378
3;1,0,0;4;d1ac32d053b1549ab2fb279e9352d8d2;02;vtype337;1;1;1;1;4.3;10.125452125317322;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24874.0;337;vtype337;95608510 95608511 95608502 95608494
3;1,0,0;4;ecfd58a66f7f4a1cd82c4d0a55abb80e;02;vtype338;1;1;1;1;4.3;9.680709326697553;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24874.0;338;vtype338;95608510 95608511 95608502 95608494
3;1,0,0;4;6bf7a4de8e341e31bac52a01b68067d9;02;vtype339;1;1;1;1;4.3;10.675736521852471;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24877.0;339;vtype339;64166 64170 64153 70349217 70349218 60141
3;1,0,0;4;8fb045c05d174baceac3cd0fc04e19b7;02;vtype341;1;1;1;1;4.3;11.600552231625933;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24882.0;341;vtype341;60267 69749704 63393
3;1,0,0;4;502648607ac93fe1591b29c2c7555f85;02;vtype344;1;1;1;1;4.3;10.046397591145489;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24903.0;344;vtype344;60267 69749704 63393
3;1,0,0;4;b1788825b6015083453250dbb2ce36ac;02;vtype347;1;1;1;1;4.3;10.005724293583643;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24905.0;347;vtype347;60267 69749704 63393
3;1,0,0;4;755cb16f9effefe26c0b3a26695ed1eb;02;vtype348;1;1;1;1;4.3;8.691041659560302;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24906.0;348;vtype348;60267 69749704 63393
3;1,0,0;4;8807c1961a0d2f8c3f2c84493a683d33;02;vtype349;1;1;1;1;4.3;11.72123166365858;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24908.0;349;vtype349;95608510 95608511 95608502 95608494
3;1,0,0;4;3ee75d365178b38c28e1425766b38007;02;vtype351;1;1;1;1;4.3;7.359698254311244;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24911.0;351;vtype351;60267 69749704 63393
3;1,0,0;4;263a0e432af0564399c34d05a44ec652;02;vtype353;1;1;1;1;4.3;10.255531694346214;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24918.0;353;vtype353;89156370 89156369
3;1,0,0;4;59df581422647bcd37226e486bae3f67;01;vtype354;1;1;1;1;4.3;10.442169699401763;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24919.0;354;vtype354;63397 64135
3;1,0,0;4;a08477511fd935f579afc4f16ec0cdb6;02;vtype356;1;1;1;1;4.3;8.677896496730328;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24919.0;356;vtype356;63397 64135
3;1,0,0;4;a1de8e22c9f0221510e70f30c20ffd85;02;vtype358;1;1;1;1;4.3;6.432013419560274;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24922.0;358;vtype358;63397 64135
3;1,0,0;4;463ac806b82dee72c2d16da12596a265;02;vtype361;1;1;1;1;4.3;8.367589700126965;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24924.0;361;vtype361;63397 64135
3;1,0,0;4;06f509c905f7a44d8f363da9f41e5e19;02;vtype363;1;1;1;1;4.3;7.674660026367189;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24931.0;363;vtype363;63397 64135
3;1,0,0;4;b1ae8e20237a4b10d152a8da2783a2b0;02;vtype365;1;1;1;1;4.3;11.831087715664626;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24935.0;365;vtype365;64166 64170 64153 70349217 70349218 60141
3;1,0,0;4;82e81146e21af82aacd2b5d686442a40;02;vtype366;1;1;1;1;4.3;8.275026659734928;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24937.0;366;vtype366;64166 64170 64153 70349217 70349218 60141
3;1,0,0;4;5549beda56f4d7d79ec37b9737ce2d86;02;vtype367;1;1;1;1;4.3;5.088448916922198;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24941.0;367;vtype367;89156371 89156372
3;1,0,0;4;41e053069ad67e78ad3dc4b974825318;02;vtype369;1;1;1;1;4.3;8.954937354143183;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24945.0;369;vtype369;13467402 19775667 63301
3;1,0,0;4;c168b84ce9889e2d6fd7ef425d6713e8;02;vtype370;1;1;1;1;4.3;9.636401584208784;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24948.0;370;vtype370;63397 64135
3;1,0,0;4;6a67e9bf6c32c036492687ec2310f1d2;02;vtype375;1;1;1;1;4.3;8.723757610850205;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24960.0;375;vtype375;13467402 19775667 63301
3;1,0,0;4;a70aba72728fc4f254165698807d98ff;02;vtype378;1;1;1;1;4.3;8.050362742928497;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24967.0;378;vtype378;13467402 19775667 63301
3;1,0,0;4;6a4b845b40f30f6c6bbe8a0f36d29bca;02;vtype381;1;1;1;1;4.3;7.094156066739491;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24980.0;381;vtype381;13467402 19775667 63301
3;1,0,0;4;27c985532e0115d0deea6e64b6a3b71f;02;vtype385;1;1;1;1;4.3;9.561811539767318;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24993.0;385;vtype385;64166 64170 64153 70349217 70349218 60141
3;1,0,0;4;70217774ef28dbbd41a48c8b498719d9;02;vtype386;1;1;1;1;4.3;6.50898566940271;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24993.0;386;vtype386;13467402 19775667 63301
3;1,0,0;4;5d444419e442c02474c4e70252d29cf1;01;vtype388;1;1;1;1;4.3;10.652329183013501;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;24996.0;388;vtype388;95608510 95608511 95608502 95608494
3;1,0,0;4;0254167be5307fd5fc6fcc06bc8c8243;01;vtype390;1;1;1;1;4.3;8.336511876848588;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25002.0;390;vtype390;60267 69749704 63393
3;1,0,0;4;a6e27b1407a43f841aba98087e5b40c3;02;vtype391;1;1;1;1;4.3;9.23645620309119;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25005.0;391;vtype391;60140 70349219 64157 64163 64161 60564 61357 89156329 13467379 13467378
3;1,0,0;4;eded279b4fc5595ef2cc4e70da7a646a;02;vtype392;1;1;1;1;4.3;9.173034328434342;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25005.0;392;vtype392;60140 70349219 64157 64163 64161 60564 61357 89156329 13467379 13467378
3;1,0,0;4;d34c9c0f4ec9535fdd048ee5e35530f5;02;vtype393;1;1;1;1;4.3;10.201204996837854;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25006.0;393;vtype393;60267 69749704 63393
3;1,0,0;4;3a99aac4911687e23a7aabf38073141b;02;vtype394;1;1;1;1;4.3;7.401745750121968;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25008.2;394;vtype394;89156371 89156372
3;1,0,0;4;3e7236a2b1a99f1cd024150edd2314c9;02;vtype396;1;1;1;1;4.3;5.367803729004584;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25012.0;396;vtype396;63397 64135
3;1,0,0;4;e2ef37df2e26f5df8e29722267c38cb2;02;vtype397;1;1;1;1;4.3;9.370770445369052;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25012.0;397;vtype397;60267 69749704 63393
3;1,0,0;4;b4d6a957a8e8e3780613a5073572bf95;02;vtype398;1;1;1;1;4.3;8.21477453501651;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25013.0;398;vtype398;60140 70349219 64157 64163 64161 60564 61357 89156329 13467379 13467378
3;1,0,0;4;fef9b11749d1358b841e1dcc08d48cda;02;vtype399;1;1;1;1;4.3;14.755505767521065;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25013.0;399;vtype399;60267 69749704 63393
3;1,0,0;4;0a61aad4c61cc1ab576630a2f7fab9df;02;vtype400;1;1;1;1;4.3;8.77240260434435;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25014.0;400;vtype400;60267 69749704 63393
3;1,0,0;4;006472afa987846d96dbea1d8b20f5ce;02;vtype402;1;1;1;1;4.3;7.03164508665481;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25016.0;402;vtype402;60267 69749704 63393
3;1,0,0;4;8659cf3cf229ea9905d07b225c0c50c9;02;vtype403;1;1;1;1;4.3;6.7495735616610615;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25019.0;403;vtype403;60140 70349219 64157 64163 64161 60564 61357 89156329 13467379 13467378
3;1,0,0;4;5af3afc7c753a5fad4ea0b115040f6a4;02;vtype404;1;1;1;1;4.3;8.898285956780883;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25022.0;404;vtype404;60140 70349219 64157 64163 64161 60564 61357 89156329 13467379 13467378
3;1,0,0;4;66d45e8a52980318fe279dd5c504a45e;02;vtype405;1;1;1;1;4.3;8.85662728046703;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25022.0;405;vtype405;60267 69749704 63393
3;1,0,0;4;f4f7339cac53d02265e36cdd7e6891a5;02;vtype406;1;1;1;1;4.3;7.469947989165811;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25025.0;406;vtype406;70349122
3;1,0,0;4;d089cd6d915b3da284779d55bc350ca9;02;vtype407;1;1;1;1;4.3;8.5812350749599;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25026.0;407;vtype407;60140 70349219 64157 64163 64161 60564 61357 89156329 13467379 13467378
3;1,0,0;4;32ec456ec6052ad9da29b8deb303077a;01;vtype408;1;1;1;1;4.3;9.008023340550235;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25027.0;408;vtype408;95608510 95608511 95608502 95608494
3;1,0,0;4;0cd9c2db0952d89dfd379f194245b97d;02;vtype409;1;1;1;1;4.3;11.101879232536744;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25029.0;409;vtype409;60140 70349219 64157 64163 64161 60564 61357 89156329 13467379 13467378
3;1,0,0;4;86609135550133d3aaa62714e15c7285;01;vtype410;1;1;1;1;4.3;6.445242788016859;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25029.0;410;vtype410;64065 62890 62895 62902 62904 62909 63658
3;1,0,0;4;3731fbb8ff92b3b4063cd362fae07039;01;vtype412;1;1;1;1;4.3;11.501535168223757;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25032.437;412;vtype412;60267 69749704 63393
3;1,0,0;4;ec74216502798e41236f50e461b95bb0;02;vtype413;1;1;1;1;4.3;5.752004487321376;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25034.0;413;vtype413;60267 69749704 63393
3;1,0,0;4;31227aefddd45637a2f2c9a918099841;01;vtype415;1;1;1;1;4.3;7.989829278562167;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25040.0;415;vtype415;60267 69749704 63393
3;1,0,0;4;22552430d22e1de5f34eefda275dae15;02;vtype416;1;1;1;1;4.3;9.136227935012593;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25041.0;416;vtype416;60267 69749704 63393
3;1,0,0;4;fcfcbacfe635e2ca054b57ad4283a692;02;vtype420;1;1;1;1;4.3;8.877881036211226;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25054.0;420;vtype420;60267 69749704 63393
3;1,0,0;4;70432eee93e3e205583e567f71cf2206;02;vtype421;1;1;1;1;4.3;12.597003730206554;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25055.0;421;vtype421;60267 69749704 63393
3;1,0,0;4;77cc80a1e735398422dd64e0951cca87;02;vtype422;1;1;1;1;4.3;10.860975686858264;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25055.0;422;vtype422;60140 70349219 64157 64163 64161 60564 61357 89156329 13467379 13467378
3;1,0,0;4;0df4fb4a32de74164ca45f9326d91ac9;02;vtype424;1;1;1;1;4.3;8.231096726740102;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25063.312;424;vtype424;89156519 64129 63402
3;1,0,0;4;1909777eae51ac4f8d76048662783adb;01;vtype425;1;1;1;1;4.3;10.276430088702611;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25069.0;425;vtype425;-70349122
3;1,0,0;4;b7b0c25f3bbfc6d2976914e3618af9ed;02;vtype427;1;1;1;1;4.3;9.169885580526449;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25076.0;427;vtype427;64166 64170 64153 70349217 70349218 60141
3;1,0,0;4;5d3ff2e0597397894194cd8f553635d6;02;vtype428;1;1;1;1;4.3;8.902116158263585;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25077.0;428;vtype428;-70349122
3;1,0,0;4;b1b63beef13663a7cb9d49406de53095;02;vtype431;1;1;1;1;4.3;10.077342086360344;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25098.0;431;vtype431;95608492 95608504 95608508 95608507
3;1,0,0;4;6e82c662d94e7e91d73de6dd531edc04;01;vtype435;1;1;1;1;4.3;9.639189529917962;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25103.0;435;vtype435;63397 64135
3;1,0,0;4;68ae2eacca7d9b43a260216cbe3462b3;02;vtype436;1;1;1;1;4.3;9.326266058479264;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25106.252;436;vtype436;89156371 89156372
3;1,0,0;4;03b8e66e14f8706a742a2b9e431a8334;02;vtype438;1;1;1;1;4.3;7.858495969475794;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25108.0;438;vtype438;63397 64135
3;1,0,0;4;b8a496cde1268af8ad38f090e0e153ad;02;vtype439;1;1;1;1;4.3;7.856756618527449;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25108.0;439;vtype439;13467166 13085807
3;1,0,0;4;38205ffc0c4cb7820278ca2f70129491;02;vtype440;1;1;1;1;4.3;9.64672112940129;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25110.828;440;vtype440;89156371 89156372
3;1,0,0;4;c4ef11040c40c984150916582bc1d6fb;02;vtype442;1;1;1;1;4.3;10.001214232571648;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25113.0;442;vtype442;63397 64135
3;1,0,0;4;79f2cf21dede033d41b617aab37f2a43;02;vtype445;1;1;1;1;4.3;6.719488273468375;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25116.0;445;vtype445;89156370 89156369
3;1,0,0;4;54f2b291f3d9917d81c4325b02ed1652;02;vtype447;1;1;1;1;4.3;10.402457938314528;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25117.0;447;vtype447;63397 64135
3;1,0,0;4;0072ca3db7239c67c359e8c04a55b2d5;02;vtype449;1;1;1;1;4.3;7.195724597719238;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25123.843;449;vtype449;89156371 89156372
3;1,0,0;4;ce679eda6e0d0a2c6d4a70007195cd4b;02;vtype451;1;1;1;1;4.3;6.849015231456223;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25125.0;451;vtype451;19775675 19775669 13467406 63207
3;1,0,0;4;bff7e66dffd5ff72fe803226cd894c6b;02;vtype452;1;1;1;1;4.3;6.21090550020909;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25126.0;452;vtype452;89156370 89156369
3;1,0,0;4;056b62dec9e65fdd7c38e6bc3950051a;02;vtype454;1;1;1;1;4.3;7.571863646646792;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25137.0;454;vtype454;60267 69749704 63393
3;1,0,0;4;afd6b8cae7cc2c5ee3adcf4b4200fb02;02;vtype455;1;1;1;1;4.3;10.86302900809492;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25140.0;455;vtype455;60267 69749704 63393
3;1,0,0;4;8f01528efdab538a6c89e03830e93f51;02;vtype457;1;1;1;1;4.3;9.541099312360576;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25140.882;457;vtype457;89156371 89156372
3;1,0,0;4;2432bf49c03f3acbdcd4099a2977ff1f;02;vtype460;1;1;1;1;4.3;9.305813034732763;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25143.0;460;vtype460;60267 69749704 63393
3;1,0,0;4;80d82f935046140b6e10e6e26c94751f;02;vtype465;1;1;1;1;4.3;10.168761605018169;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25147.0;465;vtype465;60267 69749704 63393
3;1,0,0;4;f08b3a8ebb7c7b5194ce3601a2d5783a;02;vtype467;1;1;1;1;4.3;7.518081888231562;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25148.048000000003;467;vtype467;13467402 19775667 63301
3;1,0,0;4;eb05dbea006c9867b94dde433bb8905f;01;vtype468;1;1;1;1;4.3;9.669447551616274;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25149.0;468;vtype468;19775675 19775669 13467406 63207
3;1,0,0;4;2507c785619437cf09b81fc4520e5597;02;vtype469;1;1;1;1;4.3;10.799833832513885;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25153.0;469;vtype469;70349122
3;1,0,0;4;5f2f52380dccfac07f5a80aa697cabb8;02;vtype470;1;1;1;1;4.3;7.469845847292417;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25154.0;470;vtype470;13467402 19775667 63301
3;1,0,0;4;7ab2cd2b5530f5423f12fa2cd6ffec89;02;vtype471;1;1;1;1;4.3;5.239999164710141;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25155.0;471;vtype471;64065 62890 62895 62902 62904 62909 63658
3;1,0,0;4;1fcedb7dc0190c106ec252289d63a3a6;02;vtype472;1;1;1;1;4.3;11.650809577060752;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25158.132;472;vtype472;89156371 89156372
3;1,0,0;4;7c0abf6ae767b0de2f5d839e33c37790;02;vtype473;1;1;1;1;4.3;6.470221723780053;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25168.579;473;vtype473;89156371 89156372
3;1,0,0;4;10a83ceac0fdd05d81bf6217256d9130;02;vtype475;1;1;1;1;4.3;12.606483848626358;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25172.0;475;vtype475;60140 70349219 64157 64163 64161 60564 61357 89156329 13467379 13467378
3;1,0,0;4;18cafc399ed686f6a30e8e383474d36f;02;vtype476;1;1;1;1;4.3;7.429804288740457;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25175.0;476;vtype476;13467166 13085807
3;1,0,0;4;180595a4cf9047bb50be61afd5abf925;02;vtype478;1;1;1;1;4.3;9.192827422575556;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25182.309;478;vtype478;89156519 64129 63402
3;1,0,0;4;d0228d1c20cac80b2a0ca7e472a5e190;02;vtype481;1;1;1;1;4.3;11.91254320959867;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25188.0;481;vtype481;89156371 89156372
3;1,0,0;4;d77ce311ce45a974c799fb5caac32aa9;02;vtype482;1;1;1;1;4.3;7.201208468363036;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25192.0;482;vtype482;63397 64135
3;1,0,0;4;3e421ba708e006df3ac4cdc193e1a6fe;02;vtype483;1;1;1;1;4.3;9.462004242854256;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25193.0;483;vtype483;63397 64135
3;1,0,0;4;bb3b0f4456f02356c7e69c09906dc399;02;vtype484;1;1;1;1;4.3;10.188704923073232;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;25194.0;484;vtype484;95608510 95608511 95608502 95608494
